#              Col 1             Col 2            Col 3            Col 4            Col 5            Col 6            Col 7               Col 8            Col 9           Col 10           Col 11           Col 12           Col 13
#          time [JD]     r_I_ECI  [km]    r_J_ECI  [km]    r_K_ECI  [km]  v_I_ECI  [km/s]  v_J_ECI  [km/s]  v_K_ECI  [km/s]       r_I_ECEF [km]    r_J_ECEF [km]    r_K_ECEF [km]  v_I_ECEF [km/s]  v_J_ECEF [km/s]  v_K_ECEF [km/s]
 2456753.86776620382       3638.136908     -4289.982267      3001.818598         0.312822         0.264990        -0.000428         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000        -0.000000
 2456753.86846064823       3656.871355     -4274.041848      3001.792978         0.311659         0.266356        -0.000426         5390.281167     -1597.890835      3007.077772         0.000000         0.000000         0.000000
 2456753.86915509263       3675.535880     -4258.019613      3001.767460         0.310491         0.267717        -0.000424         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.86984953703       3694.130125     -4241.915869      3001.742043         0.309316         0.269073        -0.000423         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.87054398144       3712.653734     -4225.730925      3001.716728         0.308136         0.270424        -0.000421         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000         0.000000
 2456753.87123842584       3731.106353     -4209.465090      3001.691515         0.306950         0.271770        -0.000419         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.87193287071       3749.487640     -4193.118665      3001.666406         0.305758         0.273110        -0.000418         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
 2456753.87262731511       3767.797219     -4176.691984      3001.641401         0.304560         0.274445        -0.000416         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.87332175951       3786.034752     -4160.185351      3001.616499         0.303357         0.275775        -0.000414         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.87401620392       3804.199890     -4143.599083      3001.591702         0.302147         0.277100        -0.000412         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.87471064832       3822.292285     -4126.933496      3001.567011         0.300932         0.278419        -0.000411         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.87540509272       3840.311591     -4110.188910      3001.542424         0.299711         0.279733        -0.000409         5390.281167     -1597.890835      3007.077772         0.000000         0.000000        -0.000000
 2456753.87609953713       3858.257462     -4093.365645      3001.517944         0.298484         0.281042        -0.000407         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000        -0.000000
 2456753.87679398153       3876.129556     -4076.464022      3001.493570         0.297252         0.282345        -0.000405         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000        -0.000000
 2456753.87748842593       3893.927530     -4059.484367      3001.469303         0.296013         0.283643        -0.000404         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000        -0.000000
 2456753.87818287034       3911.651043     -4042.427004      3001.445144         0.294770         0.284935        -0.000402         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.87887731474       3929.299756     -4025.292259      3001.421092         0.293520         0.286222        -0.000400         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.87957175961       3946.873343     -4008.080448      3001.397149         0.292265         0.287504        -0.000398         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
 2456753.88026620401       3964.371445     -3990.791925      3001.373314         0.291004         0.288780        -0.000396         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000        -0.000000
 2456753.88096064841       3981.793737     -3973.427009      3001.349589         0.289738         0.290050        -0.000394         5390.281167     -1597.890835      3007.077772        -0.000000         0.000000         0.000000
 2456753.88165509282       3999.139887     -3955.986032      3001.325973         0.288466         0.291315        -0.000393         5390.281167     -1597.890835      3007.077772        -0.000000        -0.000000        -0.000000
 2456753.88234953722       4016.409562     -3938.469327      3001.302467         0.287189         0.292574        -0.000391         5390.281167     -1597.890835      3007.077772         0.000000        -0.000000         0.000000
